Global Total for TTD-TCN Project Between '2014-04-01' and '2015-03-30': 247325Total Specimen Counts for each TTD-TCN Institution:
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	65
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	80
Hydrometridae	264
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
AMNH_ENT
Cicadidae	13
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	0
Acanthosomatidae	0
Aphididae	0
Cydnidae	0
Cicadellidae	0
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
AMNH_PBI
Cicadidae	0
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	0
Acanthosomatidae	0
Aphididae	0
Cydnidae	0
Cicadellidae	0
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
UCR_ENT
Cicadidae	1189
Miridae	0
Diaspididae	807
Cimicidae	0
Lygaeidae	0
Pentatomidae	615
Membracidae	2238
Acanthosomatidae	0
Aphididae	0
Cydnidae	0
Cicadellidae	8122
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	1707
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	253
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	162
Triozidae	239
Psyllidae	311
Liviidae	81
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	1313
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	529
Dipsocoridae	11
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	80
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	289
Calophyidae	49
Aphrophoridae	166
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
UCRC_ENT
Cicadidae	0
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	0
Acanthosomatidae	0
Aphididae	0
Cydnidae	0
Cicadellidae	1
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	1
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	497
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	94
Encyrtidae	0
Eurytomidae	0
UDCC_NRI
Cicadidae	0
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	0
Acanthosomatidae	0
Aphididae	0
Cydnidae	0
Cicadellidae	0
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
UNSW_ENT
Cicadidae	0
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	0
Acanthosomatidae	0
Aphididae	0
Cydnidae	0
Cicadellidae	0
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
NCSUNCSU
Cicadidae	0
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	0
Acanthosomatidae	0
Aphididae	11439
Cydnidae	0
Cicadellidae	32
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
UDCC_TCN
Cicadidae	175
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	7080
Acanthosomatidae	0
Aphididae	0
Cydnidae	0
Cicadellidae	2679
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	767
Caliscelidae	64
Dinidoridae	0
Asterolecaniidae	0
Derbidae	9
Cixiidae	68
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	78
Achilidae	29
Flatidae	70
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	54
Triozidae	47
Psyllidae	63
Liviidae	19
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	2
Nogodinidae	6
Fulgoridae	14
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	36
Trichogrammatidae	0
Issidae	1
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	1
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
UKYL_TCN
Cicadidae	0
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	0
Acanthosomatidae	0
Aphididae	0
Cydnidae	0
Cicadellidae	4425
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
CUIC_TCN
Cicadidae	0
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	0
Acanthosomatidae	0
Aphididae	14
Cydnidae	0
Cicadellidae	0
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	1
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
CSUC_TCN
Cicadidae	0
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	0
Pentatomidae	0
Membracidae	0
Acanthosomatidae	0
Aphididae	0
Cydnidae	0
Cicadellidae	0
Rhyparochromidae	0
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	0
Notonectidae	0
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	0
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	0
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	0
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	0
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
Lecanodiaspididae	0
Monophlebidae	0
Pityococcidae	0
Steingeliidae	0
Xylococcidae	0
Kuwaniidae	0
Margarodidae	0
Matsucoccidae	0
Ortheziidae	0
Phoenicococcidae	0
Putoidae	0
Pleidae	0
Clastopteridae	0
Calophyidae	0
Aphrophoridae	0
Enicocephalidae	0
Phacopteronidae	0
Homotomidae	0
Aenictopecheidae	0
Leptopodidae	0
Hydrometridae	0
Aphelinidae	0
Encyrtidae	0
Eurytomidae	0
CMNH_TCN
Cicadidae	0
Miridae	0
Diaspididae	0
Cimicidae	0
Lygaeidae	125
Pentatomidae	301
Membracidae	0
Acanthosomatidae	0
Aphididae	0
Cydnidae	320
Cicadellidae	443
Rhyparochromidae	104
Geocoridae	0
Schizopteridae	0
Heterogastridae	0
Blissidae	91
Notonectidae	245
Pachygronthidae	0
Chrysomelidae	0
Tingidae	0
Oxycarenidae	0
Reduviidae	748
Delphacidae	0
Caliscelidae	0
Dinidoridae	0
Asterolecaniidae	0
Derbidae	0
Cixiidae	0
Coreidae	702
Saldidae	0
Cymidae	0
Aleyrodidae	0
Dictyopharidae	0
Achilidae	0
Flatidae	0
Aradidae	0
Corixidae	0
Naucoridae	0
Aphalaridae	0
Triozidae	0
Psyllidae	0
Liviidae	0
Belostomatidae	0
Tessaratomidae	0
Coccidae	0
Alydidae	117
Nabidae	0
Pseudococcidae	0
Thyreocoridae	0
Macroveliidae	0
Mesoveliidae	0
Anthocoridae	0
Ceratocombidae	0
Lasiochilidae	0
Tropiduchidae	0
Nogodinidae	0
Fulgoridae	0
Berytidae	0
Chalcididae	0
Rhopalidae	24
Largidae	0
Dipsocoridae	0
Gelastocoridae	0
Artheneidae	0
Pyrrhocoridae	0
Scutelleridae	0
Ochteridae	0
Plataspididae	0
Gerridae	0
Acanaloniidae	0
Trichogrammatidae	0
Issidae	0
Eriococcidae	0
Veliidae	0
Nepidae	0
Cercopidae	0
Aclerdidae	0
Piesmatidae	0
Cerococcidae	0
Conchaspididae	0
Dactylopiidae	0
Kermesidae	0
Hebridae	0
Halimococcidae	0
Kerriidae	0
